Disease ,Gender,Below Ten,Sym1,Sym2,Sym3,Sym4,Sym5,Sym6,Sym7,Sym8,Sym9,Sym10,Sym11,Sym12,Sym13,Sym14,Sym15
Canine Infectious Respiratory Disease ,Both,common,respiratory tract damage,Can be subclinical,mild or severe with pneumonia,Most viral,mycoplasmal,the infecting agents,Coughing,dry and hacking,moist and hacking,retching and expectoration of mucus,,,,,
Coagulation Factor Deficiency ,Both,common,Hematoma formation,Intracavitary Hemorrhage,Prolonged Hemorrhage post-surgery,Trauma,Blood loss anemia,,,,,,,,,,
Pyoderma,Both,common,Superficial usually involves the trunk,obscured by hair coat,affects the chin or bridge of the nose,Systemic illness,staphylococcal infection itself,may not be pruritic if associated with hypercortisolemia,Papules,Pustules,Crusted Papules,Crusts,Epidermal collarettes,Circular erythematous or hyperpigmented patches,Alopecia,moth-eaten hair coat,Hemorrhagic bullae
Blood Transfusion Reactions ,Both,common,Restlessness,Fever,Tachycardia,Vomiting,Tremors,Weakness,Incontinence,Collapse,Shock,Oliguria,Loss of transfusion efficacy,,,,
Mycobacterial Infections ,Both,common,Tuberculosis,Correlated with the route of exposure,Lymph node,cutaneous tissues,pulmonary system,gastrointestinal system,respiratory,Coughing,pharyngeal and cervical lymphadenopathy,Vomiting,Ptyalism or tonsillar abscess,Lymph node,may ulcerate,Pyrexia,Depression
Lymphedema ,Both,common,peripheral limb swelling,Swelling,Unilateral,Pitting,temperature of affected area is normal,Pitting quality lost with chronicity as fibrosis occurs,Lameness,,,,,,,,
Hyperestrogenism,Both,Below Ten,Lethargy,Pale gums,Blood in urine and stool,Blood in vomit,Fever,Infections,Thinning hair,Hair loss,males exhiBiting female characteristics,Infertility,Prolonged estrus in females,Enlarge vulva and teats in female,Bleeding from vulva,attraction to opposite gender,attraction to opposite gender
Meningioma ,Female,common,Vary with tumor location,Typically chronic,focal ischemia,Lateralizing deficits predominate,Elevated ICP,cerebral edema or brain herniation,,,,,,,,,
Adderall Toxicity,Both,common,Drooling,Vomiting,Diarrhea,Panting,Agitation,Aggression,Sedation,Hypertension,Tremors,Seizures,Elevated heart rate,,,,
Prostatic Cysts,Male,Below Fifteen,Asymptomatic,Lethargy,Abdominal distention,Tenesmus,Dysuria if the cyst compresses the urethra,Sanguineous urethral discharge in the presence of BPH,,,,,,,,,
Head Tilt,Both,Below Ten,Lack of coordination,Vomiting,Nausea,Loss of Appetite,Circling or Leaning,Eyeball moving around,Not being able to focus,,,,,,,,
Nephrotoxicity - Drug-Induced ,Both,common,Polyuria and Polydipsia,sometimes Oliguria,Inappetence,Depression,Vomiting,Diarrhea,Dehydration,Oral ulcers,Uremic Halitosis,,,,,,
Babesiosis ,Both,common,Lethargy,Anorexia,pale mucous,membranes,fever,Splenomegaly,lymphadenomegaly,pigmenturia,Icterus,Weight loss,discolored stool,,,,
Coccidiosis ,Both,Below Five,Watery-to-mucoid,sometimes blood-tinged,Diarrhea,Vomiting,abdominal discomfort,Inappetance,Weak puppies and kittens,Immunocompromised animals,,,,,,,
Hypertension-Portal,Both,common,Yellow eyes,Fluid retention,Coughing,Exhaustion,Breathing difficulty,Diarrhea,Pain in the abdomen,Appetite loss,Weight loss,Excessive sleepiness,Not wanting to play or exercise,,,,
Idioventricular Rhythm,Both,common,Some animals Asymptomatic,Weakness,Lethargy,Exercise intolerance,Syncope,Heart failure,,,,,,,,,
Hyponatremia,Both,common,Lack of energy,Vomiting,Seizures,Less alert,Disorientation,Loss of Appetite,Lowered muscle strength,,,,,,,,
Facial Nerve Paresis and Paralysis,Both,common,face can be affected,Inability to blink,a drooping ear,Drooling,food fall out of the mouth,,,,,,,,,,
Mycotoxicosis?Tremorgenic Toxins ,Both,Below Five,Vomiting,hyperresponsive to external stimuli,Panting,Hyperactivity,Vomiting,ataxia,Incoordination,Weakness,Tachycardia,rigidity,Seizures,may lead to hyperthermia,Hypoglycemia,Dehydration,depression
Intussusception,Both,common,Diarrhea,Vomiting,Decreased appetite,Bloody,Hunched back,Crying,,,,,,,,,
Irritable Bowel Syndrome,Both,common,Diarrhea,Constipation,Abdominal pain,Bloating,Vomiting,Nausea,,,,,,,,,
Hypoparathyroidism,Female,common,Muscle pains,Tiredness,Dry and rough skin,Coarse hair that breaks easily and can fall out,Fingernails that break easily,Tingling sensation,Twitching facial muscles,,,,,,,,
Anaerobic Infections,Both,common,A foul Odor,associated exudates,Discolored tissue especially when black,Peritonitis,pyothorax,pyometra,Severe dental disease,Wounds or deep abscesses,,,,,,,
Hyponatremia,Both,common,Disorientation,Loss of Appetite,Lowered muscle strength,Lack of energy,Vomiting,Seizures,Less alert,,,,,,,,
Cryptorchidism ,Both,common,Bilaterally cryptorchid animals are infertile,Unilaterally cryptorchid,Rarely associated with pain or other signs of disease,Abdominal pain,spermatic cord,Feminizing paraneoplastic syndrome,gyneComastia,Alopecia,hyperpigmentation of inguinal skin,pendulous preputial sheath,prostatic squamous metaplasia,,,,
Tooth Fracture,Both,common,Chewing on one side,Dropping food,Drooling,Grinding of teeth,Pawing at the mout,Facial swelling,Lymph node,Shying away when the face is petted,,,,,,,
Pyruvate Kinase Deficiency,Both,Below Ten,Lethargy,Pale mucous membranes,Often Splenomegaly,Tachycardia,Systolic heart murmurs reported in dogs,Icterus is occasionally seen in cats but rarely seen in dogs,Weakness,Diarrhea,inappetence,poor coat quality and weight loss,,,,,
Synovial SarComa,Both,common,Limping,Swelling,Pain,Ulcerated sore in affected area,Fever,Loss of Appetite,Losing weight,Difficulty breathing,,,,,,,
Pulmonic Stenosis,Both,common,Abdominal distension,Dyspnea,Exertional Syncope,Exercise intolerance,Asymptomatic,Systolic murmur loudest over the left heart base,may radiate widely but particularly dorsally on left,Murmur midsystolic,Louder murmurs,Arrhythmias may occur,CHF,Ascites,jugular venous distension and tachypnea,,
Metaldehyde Toxicosis ,Both,common,toxicant,Seizures,hyperthermia,Restlessness,Salivation,Vomiting,Diarrhea,Tachycardia,Tachypnea,Hyperthermia,leading to DIC and multi-organ failure if uncontrolled,Ataxia,Tremors,Seizures,weight loss
Vasculitis - Systemic ,Both,common,Provocative drug given to sensitized animal,Recent vaccination history,Exposure to ticks,Poor dirofilariasis prophylaxis,Swelling,Ulceration,Necrosis of affected skin especially mucous membranes,mucocutaneous junctions,pinnae edges and footpads,reflecting organ involvement,Systemic signs of illness,lymphadenopathy,Pyrexia,vague signs of pain,fever
Ovarian Tumors,Both,common,vulvar enlargement,vaginal discharge,persistent estrus (menstruation and heat),pyometra (pus in the uterus),Lethargy,Lack of appetite,Weight loss,thinning of the haircoat,,,,,,,
Tapeworms,Both,Below Five,Weight loss,Lethargy,Distended abdomen,Vomiting,Diarrhea,Dull coat,Visual evidence of tapeworms,,,,,,,,
Congenital Spinal and Vertebral Malformations ,Both,common,Distortion of the spinal column,Lordosis,kyphosis,Ataxia,Signs vary with spinal cord segment involved,,,,,,,,,,
Cerebellar Hypoplasia ,Both,Below Ten,aggravated disappear during sleep,Symmetrical,Cerebellar ataxia,wide-base stance,Dysmetria and disequilibrium,head bobbing,limb Tremors,,,,,,,,
Diabetic Hepatopathy,Male,common,Weight loss,Thirst,Lethargy,yellowish tone most visible in the eyes,Depression,Hypersalivation,Vomiting,Diarrhea,Lesions,,,,,,
Congestive Heart Failure Right-Sided ,Both,common,Lethargy,Exercise intolerance,Abdominal distension,Dyspnea,tachypnea,Weakness,,,,,,,,,
Lameness ,Both,common,Unilateral,head and neck moves upward,Unilateral,pelvis drops,Bilateral hindlimb,forequarters carried lower to shift weight forward,proximal lesion,,,,,,,,
Sexual Development Disorders,Both,common,Enlarged clitoris,Smaller or abnormally shaped penis,Penis in female dogs,Lack of normal sexual organs,Genital irritation,Infertility,,,,,,,,,
Rotavirus Infections,Both,common,Diarrhea,Mucus in the feces,Fever,Vomiting,Poor appetite,Low energy,,,,,,,,,
Insoluble Oxalate Plant Toxicosis,Both,Below Ten,Hypersalivation,Oral pain,Hoarse barking,Vomiting,Lack of appetite,Difficulty breathing,,,,,,,,,
Synovial SarComa,Both,Below Ten,Pain,Ulcerated sore in affected area,Fever,Loss of Appetite,Losing weight,Difficulty breathing,Limping,Swelling,,,,,,,
Vaginal Tumors ,Both,common,Extraluminal slow-growing perineal mass,Vulvar discharge,Dysuria,Pollakiuria,vulvar licking,dystocia,Intraluminal mass protruding from the vulva,Stranguria,tenesmus,,,,,,
Hypoxemia,Both,Below Fifteen,Shortness of breath,Gagging or gasping,Difficult and rapid breathing,Coughing,Blue or purple tint to the skin,Fast heart rate,Pain when breathing,Frothy discharge from nose and mouth,Weakness,Refusing to exercise or walk,Weight loss,Fainting,Collapse,Seizure,Death
Head Tilt,Both,common,Not being able to focus,Lack of coordination,Circling or Leaning,Eyeball moving around,Vomiting,Loss of Appetite,Nausea,,,,,,,,
Ventricular Premature Complexes ,Both,common,Weakness,Exercise intolerance,Syncope,Often Asymptomatic,Irregular rhythm associated with pulse deficits,may auscult splitting of the first or second heart sound,murmur depending,,,,,,,,
Hemoglobinuria and Myoglobinuria,Both,common,Blood in urine,Bruises and pain,Lack of energy,Loss of Appetite,Weight loss,Yellowing of the skin and eyes,Lethargy,,,,,,,,
Fipronil Toxicosis,Both,Below Five,Twitching,Nodding,Aggression,Sweating,Nausea,Lack of appetite,Vomiting,Headache,Abdominal pain,Dizziness,Agitation,Weakness,,,
Drowning,Both,common,Labored or open-mouthed breathing,Apnea,Irregular breathing,Posture changes,Weak pulse,Loss of consciousness,Hypothermia,Cyanosis,changes in the color of mucous membranes,Pulmonary edema,fluid in the lungs,Acidosis,Coughing,Vomiting,
Urinary Retention - Functional ,Both,Below Five,abnormalities of voiding dysfunction,Frequent attempts to urinate,straining to urinate or not voiding,Attenuated,interrupted or prolonged urine stream,Urinary leakage,Vomiting,Lethargy,Painful abdomen,,,,,,
Dysautonomia,Both,common,Vomiting,Dilated pupils,Low or absent anal tone,Diarrhea,Straining,Difficulty urinating or defecating,Distended bladder,Decreased tear production,Protrusion of third eyelid,,,,,,
ChondrosarComa - Oral ,Both,Below Five,Bloody,Weight loss,Visible mass involving the mandible,Halitosis,Hypersalivation,dysphagia,,,,,,,,,
Pneumonia-Eosinophilic,Both,Below Five,Coughing unresponsive to antibacterial therapy,Labored breathing,Exercise intolerance,Anorexia,Lethargy,Weight loss,Nasal discharge,Fever,Harsh,moist Coughing,Tachypnea,Abnormal breath sounds,crackles,wheezes,difficult to breath
Sebaceous Adenitis Granulomatous,Both,common,Follicular casts or fronds,Scaling,Alopecia,Pruritus,Papules,Dorsal muzzle,Alopecia,Scaling,Hairs may be brittle,Matted hair or Straighter hair or loss,Alopecia,Ears or head and trunk affected,Annular to coalescing,Adherent scale,Otitis externa
Acute Respiratory distress Syndrome,Both,common,Cyanosis,Severe Respiratory distress,Crackles heard bilaterally on auscultation,Fever,Coughing,,,,,,,,,,
Helicobacter spp,Both,common,Vomiting,Dehydration,Poor appetite,Bowel sounds,Abdominal pain,Weight loss,Diarrhea,Weakness,Sudden death,,,,,,
Insoluble Oxalate Plant Toxicosis,Both,common,Oral pain,Lack of appetite,Hypersalivation,Hoarse barking,Vomiting,Difficulty breathing,,,,,,,,,
Optic Neuritis and Papilledema,Both,common,Acute Blindness,behavior changes,absent menace,absent dazzle,mydriatic and nonresponsive pupil,anisocoria if Unilaterally affected,usuallynormal anterior segment,hyperemia,congestion,dazzle present,normal pupillary light reflexes,normal anterior segment,swelling of optic nerve head,elevation of optic nerve head,
Coagulation Factor Deficiency ,Both,common,Blood loss anemia,Hematoma formation,Trauma,Intracavitary Hemorrhage,Prolonged Hemorrhage post-surgery,,,,,,,,,,
Horners Syndrome,Both,common,Constricted pupil of the affected eye,Drooping of the eyelid,third eyelid,Vision may be impaired,Sunken appearance of the affected eye,,,,,,,,,,
Squamous Cell Carcinoma-Gingiva,Both,common,Bleeding from the mouth,Blood in saliva,Difficulty chewing and eating,Difficulty swallowing,Lymph node,Drooling,Facial swelling,Growth or growths in mouth,Loose teeth,Nagging Coughing,Persistent Halitosis,Unexplained weight loss,,,
Myopathy - Noninflammatory - Hereditary Myotonia ,Both,common,Difficulty rising,Stiffness,May note dyspnea,Voice change,dysphagia,Regurgitation,May improve with exercise,May be exacerbated by cold,Stiffness,continuous ataxia,Tongue may protrude from the mouth,Abduction of thoracic limbs,lateral recumbency,cyanotic,Coughing
Zinc Toxicosis ,Both,Below Five,Anorexia,Vomiting,Diarrhea,Lethargy,Pale or icteric mucous membranes,Hemoglobinemia,Hemoglobinuria,Orange-tinged feces,Tachycardia,,,,,,
Encephalitis,Both,Below Five,Fever,Seizures,Tremors,Blindness,Loss of coordination,Pain,Paralysis,Behaviour changes,Circling,Head tilt,,,,,
Lumbosacral Stenosis and Cauda Equina Syndrome ,Both,common,Lumbosacral pain,reluctance to jump,Pain on pressure,induced during extension of hip joints,Lameness,Abnormal tail carriage,Weakness,results from dysfunction of caudal nerves,Self-inflicted lesions,,,,,,
Hyperphosphatemia,Both,Below Ten,Excessive thirst,Excessive urination,Muscle Tremors,Muscle wasting,Seizures,Decreased bone density,,,,,,,,,
Polycythemia,Female,Below Five,Transient excitement or vigorous exercise,Lethargy,Anorexia,epistaxis,Seizures,hyperemia of mucous membranes,Vomiting,Diarrhea,low exercise tolerance,behavioral change,brick red or cyanotic mucous membranes,Sneezing,Bilateral epistaxis,Vision loss,Vomiting
Alopecia - Non-inflammatory,Both,Below Ten,Alopecia,Hair coat,Secondary seborrhea,Pruritus,pyoderma,comedones,Enlargement of nipples,mammary glands,Macular melanosis and linear preputial dermatitis,Tail gland hyperplasia,Systemic signs,,,,
Adenocarcinoma - Renal,Both,common,Adenocarcinoma,Weight loss,Inappetance,Lethargy,Hematuria pale mucous membranes,,,,,,,,,,
Dioctophyma renale,Both,common,Back pain,Inflammation,Abdominal pain,Fever,Weight loss,,,,,,,,,,
Coccidioidomycosis ,Both,common,Fever,Anorexia,Coughing,Weight loss,Seizures,Lameness,paraparesis,back and Neck Pain,Visual changes,,,,,,
Craniomandibular Osteopathy ,Both,common,Mouth pain,Difficulty in prehension,Temporal and masseter Muscle atrophy,Intermittent Pyrexia,Bilateral exophthalmos,,,,,,,,,,
Cardiac Glycoside Plant Toxicosis ,Both,Below Ten,Depression,Diarrhea,Drooling,Hyperkalemia,Increased heart rate,Cardiac arrhythmias,Collapse,Decreased heart rate,Loss of Appetite,Lethargy,Nausea,,,,
Food Reactions-Gastrointestinal,Both,Below Ten,Loss of Appetite,Vomiting,Diarrhoea,Constipation,Excess gas or Flatulence,Straining when passing stools,Blood or mucus in the stools,,,,,,,,
Protothecosis,Female,common,diarrhea,Weight loss,Acute onset Blindness,Neurologic disease,deafnes,Seizures,ataxia,Lesions,Gastrointestinal,ocular or neurologic,Weight loss,Hemorrhagic colitis,Vomiting,Anorexia,Blindness
Hyponatremia,Both,common,Seizures,Less alert,Disorientation,Lack of energy,Lowered muscle strength,Vomiting,Loss of Appetite,,,,,,,,
Beta Blocker Toxicosis ,Both,common,Bradycardia,Hypotension,AV block,Decreased mentation,Respiratory distress or bronchospasm,Seizures,Coma,,,,,,,,
Disseminated Intravascular Coagulation,Both,common,Excessive sleepiness,Weakness,red spots from Bleeding into the skin,Bruising,Pale gums and other mucous membranes,Jaundice,yellowing of skin,Bloody,Vomiting,Bloody,Rapid heart rate and respirations,Swelling,,,
Hyperadrenocorticism,Female,common,Increased urination,Increased appetite,Reduced activity,Increased thirst,Hair loss,Recurrent skin infections,Enlargement of the abdomen,Excessive Panting,Thin or fragile skin,,,,,,
Cardiac Glycoside Plant Toxicosis ,Both,common,Drooling,Hyperkalemia,Increased heart rate,Loss of Appetite,Lethargy,Nausea,Cardiac arrhythmias,Collapse,Decreased heart rate,Depression,Diarrhea,,,,
Phlebitis,Both,common,local inflammation,Erythema,pain,heat,swelling and vessel hardness,concurrent lymphedema,infection or abscess,Fever,,,,,,,
Malassezia Dermatitis ,Both,common,Erythema,Alopecia,ventral neck,malOdor,Hyperpigmentation and Lichenification,Concurrent black waxy to seborrheic otitis,Frenzied facial Pruritus,glucocorticoid tachyphylaxis,Concurrent bacterial folliculitis,hypersensitivity,endocrine and seborrheic dermatitis,,,,
Acute Respiratory distress Syndrome,Both,common,Coughing,Severe Respiratory distress,Crackles heard bilaterally on auscultation,Fever,Cyanosis,,,,,,,,,,
Cardiac Glycoside Plant Toxicosis ,Both,common,Cardiac arrhythmias,Collapse,Decreased heart rate,Depression,Diarrhea,Drooling,Hyperkalemia,Increased heart rate,Loss of Appetite,Lethargy,Nausea,,,,
Maxillary and Mandibular Fractures ,Both,common,underlying risk factors resulting in the injury,Facial deformity,malocclusion,fractured teeth,oral or nasal Bleeding,inability to properly close the jaw,,,,,,,,,
